id,handle,link_id,content,lat,long,created_at,updated_at
632,dejadelacreme,484709499648098304,@__tarzann my dad wanted to go to North Carolina for 5 days for the 4th of July.😔,38.6228174,-76.93010048,2014-07-03 14:54:23.83043,2014-07-03 14:54:23.83043
633,76Pacer,484709439048798208,"Go to the East Coast for the 4th of July they said... It'll be fun they said.
#HurricaneArthur
#AintGonnaRainOnMyParade
#HurricaneAardvark",41.4775451,-75.6816879,2014-07-03 14:54:23.832058,2014-07-03 14:54:23.832058
634,Roll_MF_Tide,484709385776541696,Working on 4th of July aint bad.... working used to be the good ol American way,33.918062,-117.9325843,2014-07-03 14:54:23.833626,2014-07-03 14:54:23.833626
635,MorganPhillips8,484709371301994496,July 4th is one of my favorite holidays 😍🇺🇸,28.7003213,-81.25586333,2014-07-03 14:54:23.835175,2014-07-03 14:54:23.835175
636,PurplePplEatery,484709347315183617,Who’s up for a night of fun at the Seminole Hard Rock Hotel &amp; Casino in Hollywood on Friday July 4th… http://t.co/jRhQdlmB6j,26.05195084,-80.21222347,2014-07-03 14:54:23.837105,2014-07-03 14:54:23.837105
637,johxn_,484709336736755713,"""@ameerrohaizat13: *hoping for another photos of Taylor wearing bikini on 4th of July.*"" wth? Haha",3.0401017,101.5892724,2014-07-03 14:54:23.840372,2014-07-03 14:54:23.840372
638,HinkerXO,484709317250408448,#tbt to last year's 4th of July in Cabo! Take me back to watching fireworks from the beach! 🍹👙 @ San… http://t.co/Syep67SuRm,38.62629807,-90.19128086,2014-07-03 14:54:23.848761,2014-07-03 14:54:23.848761
639,MullinsMorgan,484709290159009792,Tomorrow is the 4th of July 💙❤️🇺🇸,41.44216227,-82.68093696,2014-07-03 14:54:23.858015,2014-07-03 14:54:23.858015
640,brad_pruette,484709285570437121,I will have the Braves 4th of July hat before this day is over!! #braves #ThisIsWhyWeChop,35.7864175,-80.37473722,2014-07-03 14:54:23.86674,2014-07-03 14:54:23.86674
641,joannaposillico,484709258777202688,soo what do people do when it rains on the 4th of july? 😕,40.6875432,-73.54394083,2014-07-03 14:54:23.869003,2014-07-03 14:54:23.869003
642,JacobOB23,484709173876097024,@IamSouthern_eh Happy 4th of July http://t.co/fmsORcJji3,36.04212473,-86.71013338,2014-07-03 14:54:23.872019,2014-07-03 14:54:23.872019
643,0AnthonyGalvan0,484709099784126464,4th of July tomorrow and I still don't know what to do or where to go,42.89710664,-78.89785057,2014-07-03 14:54:23.874455,2014-07-03 14:54:23.874455
644,becs30kow,484709081806934018,“@SincerelyTumblr: Girls on the 4th of July. http://t.co/SVIk7opJeD”@taystubes @itsradmad @alicialynnduval @JoshwynS,31.54644999,-97.11821331,2014-07-03 14:54:23.87673,2014-07-03 14:54:23.87673
645,mmegannw,484709066988453888,I need to go to the dollar tree today and deck myself out in 4th of July shit,45.63532141,-122.60521083,2014-07-03 14:54:23.878898,2014-07-03 14:54:23.878898
646,EmilyM3154,484709037712613376,"It may be 4th of July weekend, but if ""All I want for Christmas is you"" comes on my iPod, I'm going to let it play. 👍🇺🇸🎶",38.97825027,-77.09821277,2014-07-03 14:54:23.880928,2014-07-03 14:54:23.880928
647,007GULDmember,484708879243415555,Who wants to add one more to their 4th of July plans?,42.32434841,-83.76116187,2014-07-03 14:54:23.88314,2014-07-03 14:54:23.88314
648,fionatully12,484708777753837568,Yet another 4th of July I'm going to miss,51.6174047,-9.0317697,2014-07-03 14:54:23.885211,2014-07-03 14:54:23.885211
649,AshelyObryan,484708740281556993,I'm so excited for 4th of July ☺️🇺🇸,38.40963743,-90.41174389,2014-07-03 14:54:23.887454,2014-07-03 14:54:23.887454
650,Northquahog48,484708566591209473,"Safe&amp;Happy 4th of July all! Thanks for the follows, RTs &amp;favs last shot of garden before the storms! #CapeCod #Boston http://t.co/Ksh7772HJT",41.68581673,-70.61488512,2014-07-03 14:54:23.890638,2014-07-03 14:54:23.890638
651,TStarn,484708499704655872,I want to kool aid dye the tips of my hair red for 4th of July 😍,40.62136503,-81.54092364,2014-07-03 14:54:23.893253,2014-07-03 14:54:23.893253
652,Ksullivancbs2,484708483002925056,Boom! Boom! Where to watch 4th of July fireworks in-style Chicago style... http://t.co/C8c2uYWSj5” @cbschicago #BOOM,41.89227394,-87.61877367,2014-07-03 14:54:23.901406,2014-07-03 14:54:23.901406
653,SwooshSign,484708481883070465,"""@CHlLDHOODRUINER: how I'm tryna spend my 4th of July http://t.co/LK3BIXzvgt""😮😮",42.9432846,-82.4926118,2014-07-03 14:54:23.909544,2014-07-03 14:54:23.909544
654,bwhurt,484708462698303489,IMPORTANT INFORMATION: “@hypnoticdonuts: Reminder- 4th of July OPEN 8am-Noon.”,32.8203509,-96.79031861,2014-07-03 14:54:23.917546,2014-07-03 14:54:23.917546
655,cholubaz,484708454477889536,Heading back to MO. For the 4th of July weekend. Lake of the Ozarks. #HaveTheFish @ Southwest Airlines… http://t.co/4qVXihpQeP,33.43411595,-111.99936707,2014-07-03 14:54:23.925938,2014-07-03 14:54:23.925938
656,MarkElliott1997,484708430062448640,"I have a dream that, one day, we will have Kendrick Lamar perform at the 4th of July show in Warner Robins.",32.6176897,-83.6390855,2014-07-03 14:54:23.929623,2014-07-03 14:54:23.929623
657,Hensch_,484708412186304514,Happy 4th of July on July 3rd!,41.50774429,-81.1608509,2014-07-03 14:54:23.931671,2014-07-03 14:54:23.931671
658,DonnaMar51,484708360730988544,Have a great 4th of July weekend ❤️😊🇺🇸🎉 Enjoy !,39.94470711,-75.17337322,2014-07-03 14:54:23.933848,2014-07-03 14:54:23.933848
659,_SelenaFaye,484708293722386434,I righteous don't een care bout 4th Of July festivities no more. I just wanna EAT!,33.487231,-86.9987947,2014-07-03 14:54:23.935964,2014-07-03 14:54:23.935964
660,iPaulll,484708222020763649,"Tomorrow is 4th of July, and I STILL don't have any plans.",40.18477026,-79.78666347,2014-07-03 14:54:23.938734,2014-07-03 14:54:23.938734
661,RBecks84,484708197102800896,Check out my latest blog post for a fun summer cocktail recipe to try at your 4th of July party!! Www.myinnerjackie.blogspot. com,26.6077955,-80.0852574,2014-07-03 14:54:23.94137,2014-07-03 14:54:23.94137
662,Ella_Schaub13,484708196561342464,I cannot think of a shittier way to spend 4th of July.,35.11644929,-106.54047037,2014-07-03 14:54:23.943161,2014-07-03 14:54:23.943161
663,JennyBoyce5,484708166844690433,“@DrakeJoshQuotez: Happy 4th of July from grandpa Nichols http://t.co/ESGeUi2Ujq”😂,41.52513775,-88.21512795,2014-07-03 14:54:23.944906,2014-07-03 14:54:23.944906
664,tjtaganap10692,484708157575290881,Hahaha.... Happy 4th of July Guys #CallCenterLife #EL http://t.co/bxUnZyUadF,14.6066856,121.0796285,2014-07-03 14:54:23.946483,2014-07-03 14:54:23.946483
665,NikkiBriar,484708134725120000,4th of July at latitudes forked River!  @latitudesforkedriver @ForkedRiverNJ1 #njmusic #countrymusic http://t.co/v4rw7eOpfh,40.64571724,-74.3238359,2014-07-03 14:54:23.948059,2014-07-03 14:54:23.948059
666,jaypoochh,484708123563679746,took off 4th of July but it's supposed to pour and the days I am working are gonna be gorgeous,40.54174962,-74.15826176,2014-07-03 14:54:23.950579,2014-07-03 14:54:23.950579
667,RBruvelis,484708107684425728,"#4th of July celebration in #Latvia @ United States Embassy - Riga, Latvia http://t.co/SHWOOKmfZW",56.93097041,24.03004645,2014-07-03 14:54:23.952684,2014-07-03 14:54:23.952684
668,SheffBoyRD_,484708048276324353,4th of July My Last Turn up for the Month,39.42863133,-76.62583384,2014-07-03 14:54:23.955696,2014-07-03 14:54:23.955696
790,_SelenaFaye,484708293722386434,I righteous don't een care bout 4th Of July festivities no more. I just wanna EAT!,33.487231,-86.9987947,2014-07-03 14:56:52.362869,2014-07-03 14:56:52.362869
669,MilwaukeeCP,484707908878225409,Have plans for 4th of July weekend? Learn about fun events taking place: From fireworks to Summerfest — there are... http://t.co/jzPC72ZtHv,43.04137104,-87.90968018,2014-07-03 14:54:23.958209,2014-07-03 14:54:23.958209
670,kaitlyn_naill17,484707855866404864,4th of July is tomorrow! Why is there no one in this pool store?!,39.48439239,-77.24009897,2014-07-03 14:54:23.959993,2014-07-03 14:54:23.959993
671,RaveBayBay,484707854750728192,This 4th of July I hope to NOT have my face in the toilet and NOT drive around plymouth looking for the crew... #memories,45.00631866,-93.50359141,2014-07-03 14:54:23.9616,2014-07-03 14:54:23.9616
672,J_Duras,484707854524637185,Down to virginia today for some fishing and paintball for 4th of July weekend #merica,40.21591256,-76.97929573,2014-07-03 14:54:23.963186,2014-07-03 14:54:23.963186
673,CathySlocum,484707842599817216,@FallonTonight @jimmyfallon rob ford thinking of 4th of July!!! http://t.co/2rOnnkbCzC,39.45116141,-74.63272333,2014-07-03 14:54:23.964785,2014-07-03 14:54:23.964785
674,MyDictatesGood_,484707840477511680,Typical 4th of July eat BBQ and get drunk that night,33.57139895,-86.77775829,2014-07-03 14:54:23.966326,2014-07-03 14:54:23.966326
675,acollinsxoxo,484707817207906304,"4th of July is really tomorrow that's crazy, where is summer 😩",39.7134649,-74.96924833,2014-07-03 14:54:23.968035,2014-07-03 14:54:23.968035
676,KodyDuncan1,484707749222035456,"""@Chubbies: 4th of July = Dominated. http://t.co/O2RbQQQQBo http://t.co/y2373y2MvL"" @chompbait63",46.8647135,-96.8216781,2014-07-03 14:54:23.969967,2014-07-03 14:54:23.969967
677,tatepember,484707691126718464,Ending workouts feels like the 4th of July.... Oh wait #freedom,32.59621816,-85.48723532,2014-07-03 14:54:23.973051,2014-07-03 14:54:23.973051
678,JKsSpicyLatina,484707681760862208,"@sterizy @JKs_Concubine 

Good Morning Girls! I hope you have a good 4th of July weekend with your family. Love you lots! ♥ :)",32.8024337,-117.1608914,2014-07-03 14:54:23.976008,2014-07-03 14:54:23.976008
679,ashleeonions,484711683428851714,Happy 4th of July weekend y'all! 🇺🇸#cabbeforecoffin @bobbybonesshow,36.11058554,-86.78383254,2014-07-03 14:54:26.236171,2014-07-03 14:54:26.236171
680,heatherr_brown,484711676369842176,If it rains on 4th of July fuck life,38.83827669,-76.49645358,2014-07-03 14:54:26.240202,2014-07-03 14:54:26.240202
681,CCourtouise,484711658745384960,"Is everybody working for the weekend, or is just me?! Happy 4th of July weekend friends and family! Be safe &amp; enjoy!",37.9324523,-90.7758087,2014-07-03 14:54:26.242527,2014-07-03 14:54:26.242527
682,kayholstonnn,484711652672016384,"working at 4:30 on the 4th of July and we're not closing early... on one of the slowest nights of the week... why GT, why",39.43296772,-77.05174503,2014-07-03 14:54:26.245197,2014-07-03 14:54:26.245197
683,Justin_Slaton,484711594677784578,"In honor of July 4th - My #TBT is back to one of the most solemn places in America, yet UNITED by… http://t.co/az4gqLOou2",33.20122414,-87.51611042,2014-07-03 14:54:26.247379,2014-07-03 14:54:26.247379
684,lolagirl7474,484711560950972416,@MrsdogC happy 4th of July to u &amp; your family. Would live a follow back. Beth u inspire so many...the mom &amp; kindness u show. #lovelylady,43.6531851,-79.9325178,2014-07-03 14:54:26.249512,2014-07-03 14:54:26.249512
685,shelleyseale,484711503887495168,4th of July sand sculpture competition is getting underway. #fourthofjuly @marcomarriott @ Marco… http://t.co/qmUs77Elv8,25.92740938,-81.729519,2014-07-03 14:54:26.25182,2014-07-03 14:54:26.25182
686,heatherr_brown,484711676369842176,If it rains on 4th of July fuck life,38.83827669,-76.49645358,2014-07-03 14:54:27.073983,2014-07-03 14:54:27.073983
687,CCourtouise,484711658745384960,"Is everybody working for the weekend, or is just me?! Happy 4th of July weekend friends and family! Be safe &amp; enjoy!",37.9324523,-90.7758087,2014-07-03 14:54:27.077324,2014-07-03 14:54:27.077324
688,kayholstonnn,484711652672016384,"working at 4:30 on the 4th of July and we're not closing early... on one of the slowest nights of the week... why GT, why",39.43296772,-77.05174503,2014-07-03 14:54:27.079815,2014-07-03 14:54:27.079815
689,heatherr_brown,484711676369842176,If it rains on 4th of July fuck life,38.83827669,-76.49645358,2014-07-03 14:54:27.911272,2014-07-03 14:54:27.911272
690,CCourtouise,484711658745384960,"Is everybody working for the weekend, or is just me?! Happy 4th of July weekend friends and family! Be safe &amp; enjoy!",37.9324523,-90.7758087,2014-07-03 14:54:27.914875,2014-07-03 14:54:27.914875
691,kayholstonnn,484711652672016384,"working at 4:30 on the 4th of July and we're not closing early... on one of the slowest nights of the week... why GT, why",39.43296772,-77.05174503,2014-07-03 14:54:27.917335,2014-07-03 14:54:27.917335
791,iPaulll,484708222020763649,"Tomorrow is 4th of July, and I STILL don't have any plans.",40.18477026,-79.78666347,2014-07-03 14:56:52.365158,2014-07-03 14:56:52.365158
792,RBecks84,484708197102800896,Check out my latest blog post for a fun summer cocktail recipe to try at your 4th of July party!! Www.myinnerjackie.blogspot. com,26.6077955,-80.0852574,2014-07-03 14:56:52.367193,2014-07-03 14:56:52.367193
793,Ella_Schaub13,484708196561342464,I cannot think of a shittier way to spend 4th of July.,35.11644929,-106.54047037,2014-07-03 14:56:52.369256,2014-07-03 14:56:52.369256
794,JennyBoyce5,484708166844690433,“@DrakeJoshQuotez: Happy 4th of July from grandpa Nichols http://t.co/ESGeUi2Ujq”😂,41.52513775,-88.21512795,2014-07-03 14:56:52.37139,2014-07-03 14:56:52.37139
795,tjtaganap10692,484708157575290881,Hahaha.... Happy 4th of July Guys #CallCenterLife #EL http://t.co/bxUnZyUadF,14.6066856,121.0796285,2014-07-03 14:56:52.37326,2014-07-03 14:56:52.37326
796,NikkiBriar,484708134725120000,4th of July at latitudes forked River!  @latitudesforkedriver @ForkedRiverNJ1 #njmusic #countrymusic http://t.co/v4rw7eOpfh,40.64571724,-74.3238359,2014-07-03 14:56:52.37538,2014-07-03 14:56:52.37538
797,jaypoochh,484708123563679746,took off 4th of July but it's supposed to pour and the days I am working are gonna be gorgeous,40.54174962,-74.15826176,2014-07-03 14:56:52.37738,2014-07-03 14:56:52.37738
798,RBruvelis,484708107684425728,"#4th of July celebration in #Latvia @ United States Embassy - Riga, Latvia http://t.co/SHWOOKmfZW",56.93097041,24.03004645,2014-07-03 14:56:52.379242,2014-07-03 14:56:52.379242
799,SheffBoyRD_,484708048276324353,4th of July My Last Turn up for the Month,39.42863133,-76.62583384,2014-07-03 14:56:52.38131,2014-07-03 14:56:52.38131
800,MilwaukeeCP,484707908878225409,Have plans for 4th of July weekend? Learn about fun events taking place: From fireworks to Summerfest — there are... http://t.co/jzPC72ZtHv,43.04137104,-87.90968018,2014-07-03 14:56:52.383303,2014-07-03 14:56:52.383303
801,kaitlyn_naill17,484707855866404864,4th of July is tomorrow! Why is there no one in this pool store?!,39.48439239,-77.24009897,2014-07-03 14:56:52.385399,2014-07-03 14:56:52.385399
802,RaveBayBay,484707854750728192,This 4th of July I hope to NOT have my face in the toilet and NOT drive around plymouth looking for the crew... #memories,45.00631866,-93.50359141,2014-07-03 14:56:52.387555,2014-07-03 14:56:52.387555
803,J_Duras,484707854524637185,Down to virginia today for some fishing and paintball for 4th of July weekend #merica,40.21591256,-76.97929573,2014-07-03 14:56:52.389593,2014-07-03 14:56:52.389593
804,CathySlocum,484707842599817216,@FallonTonight @jimmyfallon rob ford thinking of 4th of July!!! http://t.co/2rOnnkbCzC,39.45116141,-74.63272333,2014-07-03 14:56:52.391849,2014-07-03 14:56:52.391849
805,MyDictatesGood_,484707840477511680,Typical 4th of July eat BBQ and get drunk that night,33.57139895,-86.77775829,2014-07-03 14:56:52.394474,2014-07-03 14:56:52.394474
806,acollinsxoxo,484707817207906304,"4th of July is really tomorrow that's crazy, where is summer 😩",39.7134649,-74.96924833,2014-07-03 14:56:52.396672,2014-07-03 14:56:52.396672
807,KodyDuncan1,484707749222035456,"""@Chubbies: 4th of July = Dominated. http://t.co/O2RbQQQQBo http://t.co/y2373y2MvL"" @chompbait63",46.8647135,-96.8216781,2014-07-03 14:56:52.398823,2014-07-03 14:56:52.398823
808,tatepember,484707691126718464,Ending workouts feels like the 4th of July.... Oh wait #freedom,32.59621816,-85.48723532,2014-07-03 14:56:52.40103,2014-07-03 14:56:52.40103
809,JKsSpicyLatina,484707681760862208,"@sterizy @JKs_Concubine 

Good Morning Girls! I hope you have a good 4th of July weekend with your family. Love you lots! ♥ :)",32.8024337,-117.1608914,2014-07-03 14:56:52.402958,2014-07-03 14:56:52.402958
692,maddielynn_014,484711823254749184,Tomorrow's my favorite holiday 4th of July! 💙❤️😁,41.84260071,-88.07351679,2014-07-03 14:55:19.031255,2014-07-03 14:55:19.031255
693,maddielynn_014,484711823254749184,Tomorrow's my favorite holiday 4th of July! 💙❤️😁,41.84260071,-88.07351679,2014-07-03 14:55:19.791017,2014-07-03 14:55:19.791017
694,maddielynn_014,484711823254749184,Tomorrow's my favorite holiday 4th of July! 💙❤️😁,41.84260071,-88.07351679,2014-07-03 14:55:20.525666,2014-07-03 14:55:20.525666
695,maddielynn_014,484711823254749184,Tomorrow's my favorite holiday 4th of July! 💙❤️😁,41.84260071,-88.07351679,2014-07-03 14:55:21.197676,2014-07-03 14:55:21.197676
696,erinnbenvenuto,484712138175307777,“@RelatableQuote: Got them 4th of July nails 😏🇺🇸 http://t.co/0D8IRVHMKw”,43.12234577,-87.91441344,2014-07-03 14:56:13.012921,2014-07-03 14:56:13.012921
697,PatEtzwiler,484712091748933632,"@CalebJohnson 
HAPPY 4TH OF JULY CALEB! ! 
🔴⚪🔵🔴⚪🔵🔴⚪🔵🔴⚪🔵",40.6235981,-82.6092678,2014-07-03 14:56:13.016418,2014-07-03 14:56:13.016418
698,erinnbenvenuto,484712138175307777,“@RelatableQuote: Got them 4th of July nails 😏🇺🇸 http://t.co/0D8IRVHMKw”,43.12234577,-87.91441344,2014-07-03 14:56:14.53798,2014-07-03 14:56:14.53798
699,PatEtzwiler,484712091748933632,"@CalebJohnson 
HAPPY 4TH OF JULY CALEB! ! 
🔴⚪🔵🔴⚪🔵🔴⚪🔵🔴⚪🔵",40.6235981,-82.6092678,2014-07-03 14:56:14.540681,2014-07-03 14:56:14.540681
